user_id,review_count,yelping_since,friend_count,fans,elite_count,average_stars,aggregate_compliments,compliment_photos
naI5Gfxt8CAffsVRS6TU4g,1,2019-02-13 02:54:00,1,0,0,3.0,0,0
Vy3Po0SIT0ZK2fMr_7x86Q,15,2011-06-08 17:05:41,1,0,0,3.13,0,0
kbtp-g5tqATa3v2W5CAxEg,1,2019-04-11 19:52:29,1,0,0,1.0,0,0
TGHZ4BotCjp22-yXxe8M6w,2,2010-09-02 17:20:44,1,0,0,3.0,0,0
QFR_4moTjOQ5RGIYoez16A,1,2018-05-08 19:15:30,1,0,0,1.0,0,0
ispCRK-YPEqTPhj6kqaNTw,2,2016-08-02 00:33:34,1,0,0,1.0,0,0
rqHnWtqyBiiheCrjvISCMQ,15,2014-03-01 03:43:20,1,0,0,4.93,1,0
OydVHjHz4vUXePkdn4hPiQ,1,2018-02-20 13:08:40,1,0,0,5.0,0,0
Td_GzU8cDfFodjBVtkUyXw,1,2019-01-20 22:48:22,1,0,0,5.0,0,0
u3flGkUSCF4Gp5zVktxzpg,3,2018-08-12 22:30:32,1,0,0,2.33,0,0
ymCD9o6ivMb4WeiNNVWJsg,11,2017-08-11 00:54:57,1,0,0,4.18,0,0
WwjDZJR9evasiQXwwV8P0g,7,2015-03-01 19:41:28,1,0,0,4.14,0,0
u-xe0n1NuRhS2BmwXWWiNg,15,2018-01-26 20:13:18,1,0,0,1.67,0,0
OBnd_ulBh1ri_R0DdE14mw,1,2018-10-22 18:24:15,1,0,0,5.0,0,0
r5ABDhRCOk9POcfR5MTWOA,73,2009-03-02 19:53:16,1,0,0,3.64,3,0
fPuN7MskhLhEen5smJhXXg,30,2010-10-12 08:52:56,1,0,0,2.9,0,0
xl1zNdHCGkIwlnaavtW70Q,1,2014-11-14 22:22:11,1,0,0,5.0,0,0
dJvKliG6XB55_Y9A-r6IWQ,1,2015-05-08 23:55:03,1,0,0,5.0,0,0
7EUa8ml23JwbyfG3Qwplow,4,2014-01-29 04:03:54,1,0,0,3.5,1,0
zi1Q8et6PdcNQ2qeA8YmVg,1,2020-03-20 23:08:37,1,0,0,1.0,0,0
gKESTm71vV-fY4_J2cfXVQ,3,2012-04-16 23:38:19,1,0,0,4.67,0,0
U4C3kcOuq-SKHYKYx8NfoQ,2,2021-03-16 18:21:32,1,0,0,1.0,0,0
FtiuFHf5424COuRIyniS8Q,16,2015-01-28 04:45:43,1,1,0,3.74,0,0
ofZvnFpTTgr0vcfuJn9TyA,2,2014-07-31 21:02:25,1,0,0,5.0,0,0
YM3JZfqiHZ-hLqkYOdr4yg,1,2019-08-04 03:09:11,1,0,0,5.0,0,0
-WwtsLRyleSt0wWcJpR6Tg,3,2019-06-03 00:47:48,1,0,0,4.75,0,0
CNY2lWlXB1ts0Pu2PwkagA,4,2019-04-11 21:41:23,1,0,0,4.57,1,0
K1oRTB_mHwdGztC0XxwpSA,4,2015-07-23 12:33:12,1,0,0,5.0,0,0
vi-BRAzQOBcwE7-szcrZsQ,4,2017-09-16 02:36:30,1,0,0,1.0,0,0
AKu9QbPVthI-wYZK1Nj0hg,2,2014-03-15 17:02:39,1,0,0,5.0,0,0
hl9w55RUNmio-or4s382Cg,4,2017-07-30 19:11:31,1,0,0,4.25,0,0
WOIskj4nGbiorpgK5U8gpQ,2,2014-10-18 21:45:09,1,0,0,5.0,0,0
kA2Vf2whMz_a6i7KWP32rw,5,2015-01-01 00:45:54,1,0,0,1.04,0,0
Inc7d8yMC-J2azmlmzEwww,4,2013-06-06 01:45:51,1,0,0,4.0,0,0
e_3Dr_gItxCJwjtq-hrWnA,1,2012-04-18 16:45:50,1,0,0,1.0,0,0
OZOvW0MhkFz_9C-WqjTRgw,2,2017-03-05 14:23:32,1,1,0,1.5,3,0
4VkzRDbgIYx7WHnQ2CtKDg,4,2013-11-16 17:36:36,1,0,0,5.0,0,0
Y_Dnp2ZBoq0Oe7f9Dc10uw,2,2018-09-13 13:19:49,1,0,0,5.0,0,0
9zSH1TuKqVfLlExp79ghnw,8,2014-04-12 21:15:11,1,0,0,5.0,0,0
eiiPXTRj4fPrx6kRlumekA,2,2017-12-30 02:15:23,1,0,0,3.0,2,0
LnS0UrBIs_f1VOR0J433yQ,1,2021-07-21 22:36:35,1,0,0,5.0,0,0
Sgxl4jwXo1cbzmq7ks8K3g,8,2013-04-20 21:53:17,1,0,0,5.0,1,0
lob9QoLmLJxZQrCfJrwUAQ,3,2014-02-01 14:40:23,1,0,0,4.0,0,0
fH5ftCc7T9eA3-86U-B4lQ,72,2012-09-27 23:28:37,1,0,0,3.33,7,0
f75fxx01IPPmwNX3KrizQw,4,2019-08-05 00:39:33,1,0,0,2.0,0,0
I_N4GcqbUMuVb7451iLK5g,26,2014-01-28 23:35:17,1,1,0,3.7,2,0
W1rZoai6fVNr81dE8XcgZQ,9,2016-03-19 01:08:18,1,0,0,3.33,1,0
FHt8j7UQT1LKy5bzEZ0Ejg,4,2017-06-29 19:51:54,1,0,0,3.25,0,0
NB7bQgPg484zszB1UBrupw,2,2019-04-08 23:08:27,1,0,0,3.0,0,0
Bc4UclJAU31MFkdSHVnxZA,1,2020-02-05 19:54:43,1,0,0,5.0,0,0
Wef5IZHYqUs16YRLCF1coQ,48,2015-10-21 20:49:34,1,0,0,3.94,6,0
8jyp9Eivy1iTgeNr3rce6Q,1,2021-03-19 18:37:43,1,0,0,1.0,0,0
r0iRq3Kr0IWaRndLaombxA,3,2016-08-31 22:07:16,1,0,0,5.0,0,0
WRF62THPGK5Ej325vUKZkw,2,2015-05-02 13:05:56,1,0,0,3.5,0,0
k3PsdStn71Noe0pIW_l1PQ,3,2019-07-06 16:58:34,1,0,0,4.33,0,0
LYHV3lUWXKEmGq3pc9gBBw,1,2019-05-04 15:49:18,1,0,0,2.0,0,0
LwKO7TgAyijkezUYwYUr1A,4,2013-02-13 04:37:54,1,0,0,3.5,1,0
qMlf7pgolL5iUTMTtN7YFQ,2,2014-01-01 18:05:56,1,0,0,1.5,0,0
RQ-n03jkRUbBs34hSjdagw,6,2015-03-11 01:17:42,1,0,0,4.43,0,0
KkiQ-jAvr88wlynTrphJcQ,7,2011-06-19 00:24:09,1,0,0,1.29,0,0
VFV29MhbB0ykv4hhv1mPEQ,2,2016-09-15 17:44:08,1,0,0,5.0,0,0
O1weEO2-YxuH1H430XwdjA,4,2016-07-29 01:51:51,1,0,0,2.0,0,0
DxKOpDJl9NydTY-H_izCzA,5,2013-03-10 17:41:46,1,1,0,5.0,2,0
pZLPkBKzKa40QUAlbygcKA,2,2019-09-18 16:29:20,1,0,0,5.0,0,0
vtqdkzBVWP4WrWNgRLhPLw,4,2012-06-04 23:55:19,1,1,0,1.8,1,0
91AeVIvyRVjHHeQMQ9DNKg,3,2013-05-14 22:08:26,1,0,0,3.75,0,0
8gdAPXE9_zsw2r-aV890Tw,26,2012-12-25 04:09:44,1,0,0,4.26,0,0
FFMY_62AORc6TWGgJdz3Dw,1,2010-10-12 16:24:39,1,0,0,5.0,0,0
wI4Avk1ACmBa8Dy0iMd_Pw,6,2018-06-24 23:53:02,1,0,0,3.5,0,0
dbmBSd7RbhnRqBO5TWFnvw,8,2013-05-12 23:49:58,1,0,0,4.38,0,0
QnoiPEg2n-5Dz4x7oPYdaA,2,2014-05-25 13:00:02,1,0,0,4.5,0,0
ip0AAvMo_M_vJQWw92M0mg,4,2018-05-30 21:29:54,1,0,0,3.4,0,0
VGfJTzgTtsq-Znhk0ER8AA,2,2017-03-13 23:29:38,1,0,0,3.0,0,0
-VUflUN8og2mNQ0r0sCDng,1,2021-04-02 03:08:45,1,0,0,2.0,0,0
YAsT1q1wkjUml2vHSF042Q,6,2013-05-26 17:06:37,1,0,0,3.67,0,0
7TsdO6iTwPtf0kA-Bqv3lA,2,2019-08-25 12:36:17,1,0,0,1.0,0,0
Nqv4Q3ObVai3cQGIRade1Q,25,2017-01-23 20:12:21,1,0,0,3.88,0,0
fbLKQCsOpmECyInJ3a27UQ,1,2017-04-13 06:34:53,1,0,0,3.0,0,0
WE9s8zbwea9-11Iy1YcDyg,28,2016-07-21 03:33:00,1,0,0,2.63,1,0
_Sg5HGWpE29x1rUBNBx5Zg,9,2016-09-12 22:40:19,1,0,0,4.33,0,0
F58B_tHZtr3JZLa0MMhyxw,2,2013-05-16 16:55:49,1,0,0,4.5,0,0
Z5tpo2sVpPgKIbgZbAtheg,2,2013-05-04 12:30:20,1,0,0,3.0,0,0
TZBrI2Ov2C-sHbFc9DE7pw,7,2017-10-15 01:43:14,1,0,0,4.14,0,0
MOPGMDBd5OZFnzxuxw8-tQ,11,2018-07-24 14:58:25,1,0,0,4.55,0,0
4tAWgrt3N7FvmSOkl_C1zA,3,2012-01-08 18:34:09,1,0,0,1.33,0,0
hvI0DHznxewabdTjA5I_Xg,1,2015-12-12 19:11:27,1,0,0,4.0,0,0
fsFvWN1ekG-vudD1pH8vBg,8,2013-02-24 19:39:14,1,0,0,2.5,0,0
uAO108Ky6ZVmUNyQaROwgw,69,2008-11-23 21:15:20,1,1,0,3.68,6,0
vyJpIOVai_51FvZdc0k44A,4,2019-07-02 00:15:26,1,0,0,5.0,0,0
PS9CjDOHLM8a3LmrTQaxig,1,2014-07-27 15:45:39,1,0,0,5.0,0,0
Tuvj3TD-LMmg5WPRAkv4XQ,9,2016-06-18 12:25:45,1,0,0,4.0,0,0
rf2iZNO9n1LRpCWf2InqJg,17,2014-03-27 18:33:14,1,0,0,3.24,0,0
N1YA6zD2HrjXrqjZcXjqxQ,10,2011-07-30 21:24:14,1,1,0,2.27,0,0
_KtJNtHCXsoHgLPwG-hH6A,9,2017-09-26 01:25:39,1,0,0,3.55,0,0
MxpaB_AHjcwSAIIeyuhJIw,1,2011-12-02 16:35:57,1,0,0,3.0,1,0
YwtlnA4W3tBGUl-Nhm3q4Q,4,2013-09-01 14:43:13,1,0,0,4.5,0,0
da8by6CbwWxntDBgsfIvZQ,15,2015-12-09 14:18:02,1,0,0,2.88,0,0
L_lk-cFAY29RCGtIMUuSQg,5,2016-04-07 02:06:00,1,0,0,2.71,0,0
dPiudR6S_0Ur6ym2XjYYnw,7,2011-09-05 01:13:28,1,0,0,3.29,0,0
alfcRMQq2o8uJzj8DBzSdA,2,2010-01-06 20:18:37,1,1,0,2.5,2,0
GWkX8f2IOy1jPmQd58D3ng,4,2014-10-31 14:00:59,1,0,0,3.0,1,0
zH0vwRxO-kq0gpjognYRgg,2,2018-12-24 05:02:03,1,0,0,1.0,0,0
NdOO5paepwnPScRzcJ-7Ag,6,2014-10-20 01:21:04,1,0,0,5.0,0,0
ZP9XkWB14KR4r4ycQ0Strw,12,2014-01-07 00:51:01,1,1,0,3.08,0,0
8saHxGUasOJ90CP6QqrUEw,1,2019-02-27 22:04:58,1,0,0,4.0,0,0
_3A3MYzHQrWTg7WfYQlvkg,74,2011-04-10 02:27:04,1,1,0,4.03,0,0
bB4XqIa1BOatwTNadKu7mQ,3,2016-07-08 19:58:52,1,1,0,2.6,0,0
jXzwVRhX1YyUvcRdgpIYqQ,1,2021-01-19 14:05:45,1,0,0,5.0,0,0
eT7NajcyyYHE-db_vidV9g,2,2012-03-19 18:30:37,1,0,0,3.0,0,0
2B-pPwB4EYRjpFoqGpLjcA,1,2019-10-30 20:02:03,1,0,0,3.0,0,0
7G7f4GKmF9KBFASdILK5dQ,2,2015-06-02 19:49:36,1,0,0,3.0,0,0
Cy5oYH3T4qv1ouCDUmg-eQ,18,2014-02-21 02:34:20,1,0,0,4.61,0,0
szSRPART9vys4rm9eZoPbQ,3,2014-06-12 15:34:20,1,0,0,5.0,0,0
Wl7puQACtA0cwlfrcZhTaQ,1,2015-03-13 20:31:56,1,0,0,5.0,0,0
rtgBe4hOH0dM7ON1vtFMng,1,2018-01-09 15:58:20,1,0,0,5.0,0,0
Wh6kOD_Qg4ezuhqgve9spw,13,2014-01-19 18:54:24,1,0,0,4.38,0,0
JDWC05VOSnnqI5JZkJSNJg,2,2019-07-16 15:10:19,1,0,0,3.0,0,0
B0ooAjNKrAuY_OPqvqWVjA,6,2016-07-19 19:37:43,1,0,0,2.5,0,0
DDula9ww7TWR7veMRts4HQ,2,2019-02-01 19:16:56,1,0,0,5.0,0,0
bmypdgtYHBaGaCByg94lJw,5,2013-12-02 02:23:27,1,0,0,3.8,0,0
t2MY-WT841j0wp7DMkGX6Q,2,2014-11-05 20:29:52,1,0,0,2.33,1,0
TwNZfrAYWLwe7hdnaBRkPA,6,2018-05-22 03:37:07,1,0,0,4.33,0,0
EhorRQsG9JtJTV0w2kUcxg,9,2018-01-27 05:20:51,1,0,0,4.89,0,0
wVlFLpAoVMgqhroxo0AnCQ,5,2014-08-13 17:50:52,1,0,0,5.0,0,0
NTecn-JRduFlu0X7UaTMHw,3,2018-04-02 01:53:05,1,0,0,1.0,0,0
aSO-XchjOnbJNkgvjLgXnw,14,2013-08-29 18:52:44,1,0,0,4.0,0,0
B-nqqfQz_GRoOYlAja_kgw,1,2013-06-20 00:31:12,1,0,0,1.33,1,0
3iJ0ZaIJqiXfkPoYcjtLDQ,1,2016-02-03 05:40:14,1,0,0,2.0,0,0
hzkRQoLKBH95K_J9uYUfmw,13,2015-02-26 21:52:48,1,0,0,3.38,0,0
LRMjUaCf5Oy2qSQUDIaFxg,17,2018-02-27 00:13:16,1,0,0,2.71,0,0
Cf0Rbo0-3O1tsE3uBLjAvA,2,2019-06-27 21:02:44,1,0,0,5.0,0,0
2vqnHDWKYzzbydKhMJhWhg,12,2012-11-24 02:50:35,1,0,0,2.67,0,0
8c8gMVeP_OkmL1PgSVpdig,3,2006-02-20 13:43:52,1,0,0,3.67,1,0
3pU5QxQfudBhOglKRkZwig,1,2010-11-15 03:04:53,1,0,0,5.0,0,0
nujFJ6c2Xn2NKehPGGKsrg,5,2015-12-12 20:17:17,1,0,0,4.2,0,0
UAvTw6KtG9lwo9mqgdxKnA,3,2020-05-25 19:11:13,1,1,0,2.0,1,0
ZVCpTfLs4yRvXBB5pwMxkQ,50,2013-09-15 09:32:50,1,1,0,2.49,2,0
UnRG4U1J13svJnttP6Mvbw,1,2019-01-26 04:36:36,1,0,0,1.0,0,0
9N14LdiGBPrAg32_iAEW6A,6,2012-09-08 22:26:00,1,0,0,4.67,0,0
6-mWHqP2XzJZg8gpMGynfQ,6,2018-10-17 03:43:48,1,0,0,4.17,0,0
cW8DIeQtlqVjrlQ0ouwzeA,3,2015-03-30 21:42:25,1,0,0,3.67,0,0
KWaB0PVdVzzfN8d3KwkkRA,2,2019-05-26 23:55:45,1,0,0,1.33,0,0
Yfh_tsPdsgdnK-tck-0REw,3,2015-07-15 19:57:17,1,0,0,3.67,0,0
pL9jmMlB9FtCurfEwRPYQA,3,2018-01-11 03:37:04,1,0,0,3.0,0,0
P7S9c5WpeiqRt5vNhyyKCg,3,2017-11-12 02:35:29,1,0,0,3.33,0,0
3OzBLTwU7dTyU-trcic29w,3,2014-01-07 16:38:02,1,0,0,4.0,0,0
zTr2uThOOC1tzlgntuGJTw,2,2016-08-01 17:37:08,1,0,0,3.5,0,0
HNFXF1ifdANpF4SPWtdP5g,2,2014-07-02 18:36:21,1,0,0,5.0,0,0
eAkpK3vZuDUx0pvw2lVPyQ,2,2018-09-01 17:15:17,1,0,0,1.0,0,0
bwJsHCnK5rkaUqpaNYQQRA,1,2018-11-06 20:14:07,1,0,0,5.0,0,0
Ic9y_CjB7jnEomcB9L3ArA,16,2017-01-08 22:19:31,1,0,0,4.24,1,0
eU7nM3B2ki0KuM7BU7rWCA,9,2017-06-21 17:41:55,1,0,0,4.78,0,0
5FiVI57IClICQB2aPMVG5w,29,2015-08-04 15:40:12,1,0,0,2.7,2,0
kqD2eFZNGiKavzIffI-_xA,1,2021-12-26 20:21:31,1,0,0,2.0,0,0
NL63Z12NNTJSdEC4RpRiqg,4,2016-12-15 02:40:59,1,0,0,5.0,0,0
AVOWFP9dOuF03hZ5CZHVpA,5,2015-03-21 01:19:25,1,0,0,4.2,0,0
OW_CRmDB6IIzQxmw1gz08w,9,2018-10-19 20:13:02,1,0,0,5.0,0,0
9cywdgV5YxCIAuo-QkiSBg,2,2018-06-08 15:40:57,1,0,0,2.0,0,0
TvGdGHer2QrvR6UfdvOUVQ,10,2014-08-21 19:10:53,1,0,0,1.0,0,0
jmPShNY0W9zsQR7iF73gJw,3,2011-04-28 14:24:47,1,0,0,4.33,0,0
G7pT18YraDKtwrWyH3dLYw,8,2011-05-19 16:25:31,1,0,0,4.25,0,0
R_KdI_QsvtjLwL9rDYCvUQ,2,2020-08-28 22:56:50,1,0,0,3.5,0,0
OaVkj9KLRCqVuui4m_Yd8Q,1,2020-02-27 02:25:50,1,0,0,5.0,0,0
CxOH_8aDcOYWQ10cj8NGvw,1,2017-08-17 22:47:49,1,0,0,1.0,0,0
866H1O2xUY_Y8EjV8efflw,3,2014-07-14 01:00:07,1,0,0,3.25,0,0
XmbNc0Y4TpN7s5Q19FjqbA,2,2018-03-18 02:05:31,1,0,0,1.0,0,0
67NK4p4grFX5BQb_leb7Vg,2,2016-07-16 15:09:02,1,0,0,5.0,0,0
xDHPS2ZQgvhawT_pknv9Gg,1,2014-10-22 19:27:05,1,0,0,5.0,0,0
MrQflCjI-YNGd0DqfHWFcQ,8,2012-08-21 19:31:05,1,0,0,4.63,0,0
IyFjGp_0quvm30wrDaVimw,1,2021-07-23 20:15:18,1,0,0,5.0,0,0
_bXpH-eYk-0acQts2AsYqQ,4,2018-02-23 00:57:47,1,0,0,4.0,0,0
3dqAc_ehWW9rKlHjHFjz_Q,5,2015-02-13 17:54:27,1,0,0,5.0,0,0
xk5QKloIJW_vyKOazzpwkQ,5,2015-03-07 16:49:14,1,0,0,2.6,0,0
zH0Js3YasGcVM12J-RelKA,2,2016-11-27 17:49:27,1,0,0,3.0,0,0
CDB8vjzU2yJce64WRWGBKw,1,2016-07-19 03:11:40,1,0,0,5.0,0,0
ng_RMN6qJFjajH2ScpuMIw,1,2019-06-09 17:23:35,1,0,0,5.0,0,0
vY_YQcXR2n--LoUgGK-pxA,12,2012-03-07 23:52:06,1,0,0,3.0,0,0
J633ORu1n9HOOpFwne9I9A,13,2016-12-19 01:47:32,1,0,0,3.2,0,0
QEn-15IGUadb5hoHqv-Q9g,13,2013-10-17 15:25:42,1,0,0,2.54,0,0
7mPLLJTF-xLvYZugvA1HAw,2,2020-01-14 15:45:01,1,0,0,3.0,0,0
Xtp-RbxxBMAeAohhYBlwcg,3,2020-10-05 14:19:13,1,0,0,3.67,0,0
EkV8R_MpCc2rqlW2GpIfpA,11,2018-05-26 15:12:44,1,1,0,4.55,6,0
B55vY6CXnhVDEIvRD1DTkA,8,2008-05-29 22:52:55,1,0,0,3.3,0,0
U9cOCKDaoqr5aMlye9GJNA,2,2019-02-03 19:16:56,1,0,0,2.33,0,0
gWZ3BFlbg2ezVIqO7NXZ0A,2,2021-08-06 14:39:16,1,0,0,3.5,0,0
1_JudyyRRhCYWFlGqWgn5Q,4,2018-07-10 17:31:35,1,0,0,3.0,0,0
2-jHsT_p1bhBMr7w28ji3w,3,2019-09-25 01:19:46,1,0,0,4.0,0,0
_N4-AeJC2CmfUlgj0ZCcXw,6,2012-08-01 15:03:38,1,0,0,2.67,0,0
hFilp123vt_x1LGZDOZetw,4,2019-12-13 17:07:23,1,0,0,4.4,0,0
3C3AGeSNqZjPhE1V2klAdw,1,2017-11-18 13:10:04,1,0,0,1.0,0,0
L6NTPgBDNoiNp-G3ULToyA,2,2020-04-19 13:48:14,1,0,0,3.0,0,0
aQ8G30-QFSU1dCcz9TTerA,6,2018-12-05 19:01:35,1,0,0,5.0,4,0
8TcYpA1OgAG-WiNhrj9IXQ,5,2018-07-27 22:16:26,1,0,0,3.4,0,0
uR4GakR3X3fv5E3GE4dzSw,2,2019-03-09 14:22:38,1,0,0,2.5,0,0
5gtxgUtzO60zCHOPfXFnZw,1,2014-07-16 01:41:38,1,0,0,5.0,0,0
dqW5KnbeG1lbwtT7B4eY0A,1,2019-05-27 15:54:11,1,0,0,5.0,0,0
c_6s71IGsEQMnCWRTPDfCg,8,2013-10-29 16:11:46,1,0,0,4.5,1,0
k9bQuwAEMZVjw0EytoK7Fw,3,2018-06-18 18:06:10,1,0,0,2.33,0,0
2vPXSw1uu7WRhrKqnSVZrA,1,2019-08-25 02:38:08,1,0,0,1.0,0,0
Xe8C_rUzEr5LjWyKIKVi3Q,7,2013-02-05 17:01:31,1,0,0,1.86,0,0
SQy6o2_NfVL8uqI-e3rpKQ,1,2021-04-24 23:43:09,1,0,0,1.0,0,0
QAPngmqkgPPs7dk5zNYcng,2,2015-05-10 00:29:02,1,0,0,5.0,0,0
cdOo4c1ofAocjNgrgkRuhQ,1,2021-12-27 20:24:27,1,0,0,2.0,0,0
XsaEQ09940K2js5-VgOgEg,8,2018-06-11 23:07:51,1,0,0,4.33,0,0
pe7hH9x5NIJ7GlvVXJnu8Q,1,2019-01-05 19:17:24,1,0,0,1.0,0,0
nD0NRS0J6yTrIEOoYjLvSA,4,2012-05-18 14:06:39,1,0,0,4.0,1,0
GRdHhL00ZOA1T53_ZN9wmg,2,2014-03-26 18:58:41,1,0,0,3.0,0,0
3K5BzY40dNlFMZfkLLIwEQ,4,2016-05-04 02:43:55,1,0,0,3.25,0,0
XYCWaMOqaZhGoGyzwx-GEA,1,2011-10-14 18:57:18,1,0,0,4.0,0,0
l23_E6jx3k70a8WjeQ0-eA,1,2014-12-20 05:21:44,1,0,0,2.0,0,0
au14C0O1stRrhe0NQptR9Q,7,2011-07-23 18:43:19,1,0,0,4.0,0,0
hdPP8Nf3P-glS5FPL9SmkQ,3,2016-09-18 04:09:11,1,0,0,2.33,0,0
SIfavB6XRrNfBFuuUdsJSA,7,2016-04-05 22:54:26,1,0,0,4.14,0,0
Kgwe89hQ9Etl-xgPDQnRXQ,15,2013-08-29 20:53:53,1,0,0,4.63,0,0
_-adln26-0-dsdGziDkwWw,2,2016-09-21 00:34:01,1,0,0,3.5,0,0
cNc77J4Xz_FrfDYuCrTFYQ,1,2017-05-27 19:38:17,1,0,0,5.0,0,0
C5iyvQx7aLIa90U6Bwp8AQ,16,2014-11-13 02:44:08,1,0,0,4.69,0,0
G5Ggzdfa9bURYwyX475YYQ,3,2015-08-12 16:10:54,1,0,0,2.33,0,0
gCpgK73rMLVchl9QbLf9qQ,36,2014-02-19 07:32:46,1,0,0,1.47,1,0
rtp8T_gYvLJ24r9qtUWI1A,1,2018-09-20 02:19:14,1,0,0,5.0,0,0
zC24JbPz0eAqvvPeIU6_Xg,1,2011-08-27 22:31:58,1,0,0,3.0,0,0
ak620PgRGUyAfX74b0O-Ng,14,2014-05-17 18:37:08,1,1,0,4.86,1,0
upSctxg9n4umbnQ1-3jcVw,4,2019-05-07 19:15:26,1,0,0,4.2,0,0
MiJMTKJ3kG-PNDrrbhvXPw,1,2020-09-17 05:33:33,1,0,0,2.0,0,0
pVL_T_HRK_gdpHMJNUc1hQ,2,2020-12-29 00:10:43,1,0,0,3.5,0,0
_j64g9aFeoPsGnGMhdBM1w,9,2016-01-25 05:36:20,1,0,0,3.42,0,0
pO9UUJPph73qjqh10vBrrA,32,2012-12-27 20:27:14,1,0,0,3.21,1,0
NtxS-X5H1nHp4e2k7ssxvA,3,2015-11-15 04:22:15,1,0,0,2.33,1,0
AgLTGp8oZuSNYXJdUF4y3w,2,2020-08-05 07:32:44,1,0,0,1.0,0,0
Gdz_ToTE1Azer5rw_ZfPlw,4,2013-01-13 15:43:57,1,0,0,2.4,0,0
r1zRk3M9DRF_ZNm2XSIhfA,4,2012-02-06 00:25:32,1,0,0,3.75,0,0
iS7lXcaSo0kAnEMeDt7JbQ,3,2013-03-18 14:29:04,1,0,0,4.0,0,0
nak6SqYv_R1cM8cTWIV99A,1,2016-08-06 16:33:19,1,0,0,4.0,0,0
L3AtlD4oBl16bUVfi_amHQ,2,2019-03-18 14:22:01,1,0,0,5.0,0,0
Se1tiPmhTsqxkjrRt0Cz2g,2,2020-07-30 18:42:16,1,0,0,5.0,0,0
rHi_qgmkS_9OAk7Mgr3oug,2,2017-02-20 23:56:31,1,0,0,2.0,0,0
ERSy-eF2rVxOguq0OvJ4JQ,10,2018-11-01 23:33:36,1,0,0,3.8,0,0
DfUgN1h-AUbwIC0lsKYnAw,1,2021-08-26 05:14:18,1,0,0,3.0,0,0
Ug51HN7_36Rw9b4m2I35KA,1,2013-05-05 18:58:10,1,0,0,5.0,0,0
vkdaep58ECjFL8qR84WVKA,43,2011-07-29 06:16:42,1,0,0,3.79,0,0
8kAjPoBrnv1AKT1TkVPHag,2,2020-04-18 00:32:13,1,0,0,3.67,0,0
k_8Vb34Ngt_DtVludo8c2Q,3,2018-11-27 04:46:56,1,0,0,2.67,0,0
rO14O8iL2MqMTxMc94qARA,2,2014-12-09 01:23:17,1,0,0,3.0,0,0
oosIUNjlznbOhMXU5zAbnw,2,2014-06-02 12:11:52,1,0,0,2.0,0,0
kcyjdTMTgWwKcEQeg2nv0A,5,2015-07-15 04:04:18,1,0,0,2.83,0,0
LpLKGTARmF8cgMwzP98Jag,2,2021-04-09 20:14:22,1,0,0,1.0,0,0
jz7bWab3_SVIeiStwglhdA,6,2012-02-28 03:11:16,1,0,0,4.67,0,0
yJLJ9b71PyOXslBYQuSGTg,14,2015-05-23 19:01:47,1,0,0,3.29,0,0
enDhOniw1rQyqGWMmreSNA,1,2013-07-03 17:29:48,1,0,0,1.0,0,0
6M5QJgxo8xG7ScJ6YDoIYg,4,2011-12-03 21:15:27,1,0,0,5.0,1,0
lTPqkctNhCzEyMQJtiW-BA,3,2013-03-23 22:33:59,1,0,0,3.67,0,0
cFhrdHDJEDPLiNSaf0mrsA,5,2017-01-14 18:30:24,1,0,0,4.33,0,0
J9LPoFogE09W1GfhwYXhfQ,5,2018-11-10 05:10:52,1,0,0,1.0,0,0
1KAohuXtkU1TTIwsmgUvPw,8,2016-04-05 03:05:18,1,0,0,2.33,1,0
7vR0pogfMlajAuVGdcxtxg,65,2008-05-27 03:59:31,513,2,0,4.47,1,0
TOESAGbdX7K1kD658zcWZQ,98,2009-12-13 17:42:31,249,16,3,3.59,152,3
s_44jq1XgP21SzDJa92kvw,10,2010-01-04 19:04:33,230,0,0,3.64,2,0
IcY1fQNjsVNirFkXsheZ7Q,1,2011-05-16 22:11:22,78,1,0,1.5,0,0
Wcd7hBdTwEABzz_9fW_G-g,59,2010-06-05 15:06:10,278,3,0,3.93,0,0
ZQjpLOuVfD3IO3VcS-Y63Q,58,2007-10-26 23:38:47,3,1,0,4.01,28,0
TMohETDOe0KTuGMLWzKheg,62,2010-08-18 18:41:40,59,0,0,3.97,4,0
dilS-7T0mnpfuqWezrylug,58,2010-12-30 20:44:14,251,3,0,3.86,3,0
vkjF8E_FOOJH93xi1UWwOg,91,2007-09-01 09:47:19,44,11,0,3.44,45,2
U_XBDX3K9RLxsAA4ggBrvQ,96,2009-07-10 02:45:07,40,7,0,3.79,24,0
fEBTyW7X2b0m7YKF-h4gqg,124,2007-08-26 23:27:29,17,4,0,3.67,14,1
DV6S3NuJ8PXvE3dh9NxI4g,33,2010-12-13 08:17:06,51,3,0,4.24,4,0
ocqyPt3aut1WBbFfdB-vWA,204,2010-08-06 15:10:05,50,9,3,4.48,17,1
TNI9s6nDMDOUK-lcaYPBgQ,68,2007-08-14 07:42:44,31,2,0,3.01,2,0
dvsAxZYMn0ZeH8eb0be28A,162,2010-05-12 22:14:39,59,6,0,3.61,18,1
y6VibYLIM7Wc4nC6UJNEhA,4,2009-07-08 02:20:45,23,0,0,3.25,3,0
O3-8ke8vToLzD7AJqOoFvg,8,2008-06-11 18:35:00,74,0,0,4.75,2,0
